"[[-0.15413653 -0.15413653 -0.15413653 -0.15413653 -0.15413653 -0.3878662
  -0.32503835 -0.23529221 -0.25150724 -0.08585923 -0.05054425 -0.45588876
  -0.3515477  -0.46669313 -0.3126001  -0.54311488 -0.2903491 ]
 [-0.7546729  -0.7546729  -0.7546729  -0.7546729  -0.7546729  -0.59523697
  -0.88930675 -0.52797885 -0.97385926 -0.73595672 -0.97785644 -0.66432395
  -0.84066831 -0.66362115 -0.81084736 -0.6269076  -0.75330542]
 [ 1.49168235  1.49168235  1.49168235  1.49168235  1.49168235  1.32806918
   1.30921334  1.0883205   1.04313416  1.0981115   1.02114845  0.77871129
   0.77258542  0.38148319  0.34937012  0.10646473  0.0659998 ]]","[[ 0.34158818  0.34158818  0.34158818  0.34158818  0.34158818  0.44761851
   0.15788981  0.55406707  0.11273439  0.61437944  0.25073449  0.45461808
   0.20369553  0.38970721  0.20989773  0.37832058  0.18289914]
 [ 0.70290388  0.70290388  0.70290388  0.70290388  0.70290388  0.91946659
   0.81475459  0.95458477  0.59573335  0.85030786  0.61906045  0.85300289
   0.74977135  0.86769525  0.77579608  0.91557214  0.82987396]
 [ 1.58005604  1.58005604  1.58005604  1.58005604  1.58005604  1.40957307
   1.39568315  1.11436352  1.26100447  0.88005055  1.46388287  0.79324756
   0.79719209  0.36133621  0.36877477 -0.04574255 -0.03157532]]","[[ 0.70037316  0.70037316  0.70037316  0.70037316  0.70037316  0.65379741
   0.96149682  0.42004694  1.01502808  0.20355648  0.92250313  0.72902239
   0.92273365  0.75681438  0.93812792  0.80075618  1.00168285]
 [-1.08648775 -1.08648775 -1.08648775 -1.08648775 -1.08648775 -1.30888679
  -1.17033966 -1.17142673 -1.11148438 -1.0172786  -1.0042009  -1.28650552
  -1.20604735 -1.29175076 -1.141155   -1.30810294 -1.16195126]
 [ 1.57696021  1.57696021  1.57696021  1.57696021  1.57696021  1.39610439
   1.41433443  1.2579884   1.12719829  1.17528814  1.01574406  0.82331713
   0.79780421  0.36285524  0.42472688 -0.03338197  0.0119071 ]]","[[ 1.42637665  1.42637665  1.42637665  1.42637665  1.42637665  1.5668856
   1.68790557  1.64098991  1.76325535  1.44793962  1.68406577  1.55414812
   1.66449827  1.62161072  1.65647922  1.65796133  1.71837222]
 [-0.6757403  -0.6757403  -0.6757403  -0.6757403  -0.6757403  -0.82743907
  -0.54214201 -0.92094529 -0.47929203 -0.77950305 -0.4157221  -0.75897815
  -0.5769098  -0.77493359 -0.52542715 -0.81225568 -0.50511546]
 [ 1.45922548  1.45922548  1.45922548  1.45922548  1.45922548  1.27382027
   1.28801939  0.99527752  1.0030926   0.96692288  0.77523076  0.75058547
   0.74676979  0.3391528   0.37174355 -0.02578291  0.06808744]]"
"[[-0.14280622 -0.14280622 -0.14280622 -0.14280622 -0.14280622 -0.3366516
  -0.28718939 -0.13528143 -0.24461238  0.01628925 -0.07021419 -0.39412059
  -0.31657422 -0.3998812  -0.30483027 -0.51940109 -0.2871991 ]
 [-0.70119538 -0.70119538 -0.70119538 -0.70119538 -0.70119538 -0.58461518
  -0.90347896 -0.53326805 -0.99289583 -0.72086802 -0.99031949 -0.63631873
  -0.87233755 -0.63614694 -0.82068189 -0.63077939 -0.75835595]
 [ 1.49827031  1.49827031  1.49827031  1.49827031  1.49827031  1.34608046
   1.31900445  1.11619848  0.9944607   1.17269275  0.99888142  0.80510298
   0.78176381  0.37661691  0.35127964  0.11656498  0.07191295]]","[[ 0.33589608  0.33589608  0.33589608  0.33589608  0.33589608  0.4542873
   0.16554434  0.56775859  0.12993352  0.64014456  0.26800993  0.41574794
   0.21724217  0.40044621  0.2038286   0.36972096  0.18835826]
 [ 0.689367    0.689367    0.689367    0.689367    0.689367    0.92191747
   0.81192267  0.96926317  0.5890619   0.89430708  0.60034903  0.84615759
   0.78761483  0.85945936  0.79229155  0.9187679   0.83701761]
 [ 1.56463584  1.56463584  1.56463584  1.56463584  1.56463584  1.3956522
   1.3906842   1.08068114  1.25070156  0.85539893  1.43706241  0.80685915
   0.79541926  0.37236632  0.37367943 -0.03669571 -0.03244175]]","[[ 0.74226775  0.74226775  0.74226775  0.74226775  0.74226775  0.61990572
   0.83435914  0.48833947  0.88625028  0.30076356  0.85277914  0.66661771
   0.79196605  0.6944939   0.83575935  0.72360312  0.85704207]
 [-1.01531937 -1.01531937 -1.01531937 -1.01531937 -1.01531937 -1.24074744
  -0.96517447 -1.32568116 -0.93453463 -1.24428789 -0.90263126 -1.14097609
  -0.94902823 -1.14358325 -0.90893092 -1.13727243 -0.84745284]
 [ 1.46861005  1.46861005  1.46861005  1.46861005  1.46861005  1.32101184
   1.36444182  1.13618197  1.15402471  1.06290284  0.99185481  0.8656742
   0.89024565  0.50443888  0.52602439  0.2081585   0.22009298]]","[[ 1.40669113  1.40669113  1.40669113  1.40669113  1.40669113  1.56533414
   1.64637273  1.61803853  1.7575544   1.4689431   1.66986754  1.54741983
   1.64450116  1.65672316  1.67784187  1.67119342  1.73319835]
 [-0.62618636 -0.62618636 -0.62618636 -0.62618636 -0.62618636 -0.8243252
  -0.35396829 -0.92740117 -0.47760249 -0.89219626 -0.4164405  -0.75779298
  -0.57348605 -0.80486847 -0.53926658 -0.81065327 -0.54879431]
 [ 1.45631487  1.45631487  1.45631487  1.45631487  1.45631487  1.27031963
   1.34232952  1.00406599  1.02562924  0.87792899  0.80609502  0.74993163
   0.76363075  0.37171341  0.42984385 -0.01826292  0.05973068]]"
"[[-0.12431931 -0.12431931 -0.12431931 -0.12431931 -0.12431931 -0.37232075
  -0.25357049 -0.26795511 -0.19714899 -0.01975705 -0.06200861 -0.38856841
  -0.31636609 -0.3461997  -0.2897186  -0.38662166 -0.28808298]
 [-0.65082087 -0.65082087 -0.65082087 -0.65082087 -0.65082087 -0.55067648
  -0.85053514 -0.43259758 -0.94292017 -0.59909846 -0.85297288 -0.57932857
  -0.79980285 -0.49837819 -0.81664167 -0.44717528 -0.74194934]
 [ 1.50071958  1.50071958  1.50071958  1.50071958  1.50071958  1.31245946
   1.31999234  1.06999546  1.07517294  1.13912922  1.06115757  0.80230426
   0.80294527  0.38652953  0.37612336  0.08700797  0.07136469]]","[[ 0.34115889  0.34115889  0.34115889  0.34115889  0.34115889  0.45510438
   0.15313798  0.58319508  0.12385074  0.66149651  0.33133405  0.40543671
   0.23379813  0.40245165  0.21430381  0.37847163  0.18566125]
 [ 0.68336771  0.68336771  0.68336771  0.68336771  0.68336771  0.91366961
   0.81425948  0.97747392  0.59139285  0.88519498  0.5970264   0.86044089
   0.74910147  0.87284921  0.7916154   0.91836726  0.82884373]
 [ 1.56358559  1.56358559  1.56358559  1.56358559  1.56358559  1.39666811
   1.38301812  1.09220236  1.23644283  0.86452308  1.42031389  0.77798522
   0.80401931  0.35774331  0.36720448 -0.04869186 -0.02274073]]","[[ 0.80976911  0.80976911  0.80976911  0.80976911  0.80976911  0.67047182
   0.99221098  0.50687561  1.09541075  0.36346725  0.9883868   0.79044724
   1.01815556  0.8010788   1.05388761  0.84752237  1.15826733]
 [-1.01397508 -1.01397508 -1.01397508 -1.01397508 -1.01397508 -1.23285312
  -1.1927712  -1.19256498 -1.18791343 -1.02596776 -0.97825232 -1.21848853
  -1.2011212  -1.26128532 -1.19802579 -1.25854003 -1.15816142]
 [ 1.52907772  1.52907772  1.52907772  1.52907772  1.52907772  1.38877502
   1.41329314  1.15139349  1.11642898  1.12084205  1.0396709   0.82569832
   0.82841691  0.39334584  0.40292446  0.0529484  -0.03112106]]","[[ 1.41995276  1.41995276  1.41995276  1.41995276  1.41995276  1.57056773
   1.71422223  1.53296957  1.77874967  1.40097128  1.74504738  1.58580671
   1.64082769  1.55654107  1.65471234  1.67344761  1.68085731]
 [-0.54937726 -0.54937726 -0.54937726 -0.54937726 -0.54937726 -0.7601617
  -0.46611571 -0.83486689 -0.41683553 -0.7489144  -0.37674277 -0.69871396
  -0.48654657 -0.75577202 -0.45851145 -0.8114096  -0.36098303]
 [ 1.41971443  1.41971443  1.41971443  1.41971443  1.41971443  1.273029
   1.27957386  1.05082381  1.00383321  0.98977292  0.77243246  0.75674066
   0.75082438  0.32827328  0.34667058 -0.0241579   0.15765694]]"
"[[-0.16723729 -0.16723729 -0.16723729 -0.16723729 -0.16723729 -0.42439527
  -0.22683385 -0.38683768 -0.17673955 -0.15256178 -0.07772855 -0.40653049
  -0.2465354  -0.36026803 -0.23008348 -0.37415655 -0.33175452]
 [-0.38591748 -0.38591748 -0.38591748 -0.38591748 -0.38591748 -0.32905023
  -0.61818248 -0.23972435 -0.68102689 -0.31236386 -0.51972832 -0.3974523
  -0.54649443 -0.34769863 -0.64215253 -0.34540631 -0.77554721]
 [ 1.50112928  1.50112928  1.50112928  1.50112928  1.50112928  1.30314818
   1.31714434  1.03850401  1.02528632  1.08247008  1.03335907  0.77053705
   0.76672454  0.36113553  0.38227731 -0.04530435  0.15766866]]","[[ 0.99601144  0.99601144  0.99601144  0.99601144  0.99601144  0.87958101
   1.2225508   0.86492401  1.30883095  0.8840987   1.18926649  0.94829541
   1.18163446  0.86416956  1.1915887   0.82875934  1.28347433]
 [-0.94037492 -0.94037492 -0.94037492 -0.94037492 -0.94037492 -1.1857058
  -1.0972903  -1.31970763 -1.07886253 -1.42678836 -0.93688666 -1.19522906
  -1.14318508 -1.20712173 -1.12852122 -1.2996252  -1.1715451 ]
 [ 1.49265485  1.49265485  1.49265485  1.49265485  1.49265485  1.35848791
   1.36156483  1.0522411   1.0658747   0.80061394  0.90880192  0.79651122
   0.78067946  0.41409053  0.37697822 -0.00222639 -0.04682331]]","[[ 1.44680501  1.44680501  1.44680501  1.44680501  1.44680501  1.57830665
   1.74006709  1.56309744  1.84681303  1.43578253  1.7990827   1.57109075
   1.64420405  1.49967039  1.59245043  1.71283461  1.75989534]
 [-0.58181319 -0.58181319 -0.58181319 -0.58181319 -0.58181319 -0.76530727
  -0.48370878 -0.83518824 -0.44168908 -0.70000026 -0.33723954 -0.68962375
  -0.48360216 -0.71497268 -0.46352836 -0.90040729 -0.52364908]
 [ 1.38334297  1.38334297  1.38334297  1.38334297  1.38334297  1.27019358
   1.2759446   1.01222062  0.99487305  0.94106844  0.77766264  0.7668603
   0.75127002  0.36878404  0.36661282  0.07263765  0.06712579]]","[[ 0.36847277  0.36847277  0.36847277  0.36847277  0.36847277  0.46306496
   0.19549421  0.60598048  0.14712151  0.62991806  0.32358466  0.41872002
   0.2400069   0.41161825  0.21322202  0.3821229   0.18078684]
 [ 0.68104277  0.68104277  0.68104277  0.68104277  0.68104277  0.92784446
   0.80874746  0.9491935   0.59374269  0.88010236  0.61118657  0.84057485
   0.7741667   0.86345192  0.78942971  0.91448672  0.82736511]
 [ 1.55363209  1.55363209  1.55363209  1.55363209  1.55363209  1.40092475
   1.38439517  1.10920435  1.1871431   0.85454557  1.40248583  0.79519779
   0.81067022  0.35520316  0.36779379 -0.04987204 -0.02555495]]"
"[[-0.20521916 -0.20521916 -0.20521916 -0.20521916 -0.20521916 -0.4654669
  -0.21302959 -0.47778112 -0.18648673 -0.22747376 -0.12733643 -0.38522771
  -0.23081267 -0.37520584 -0.16771251 -0.3869249  -0.17052411]
 [-0.17041561 -0.17041561 -0.17041561 -0.17041561 -0.17041561 -0.19679301
  -0.39809027 -0.15798489 -0.52243173 -0.1444759  -0.3086896  -0.25183807
  -0.42335524 -0.27898015 -0.35270536 -0.32256567 -0.40918954]
 [ 1.49998201  1.49998201  1.49998201  1.49998201  1.49998201  1.30431151
   1.31667811  1.01286649  1.04960728  1.05276171  1.0147453   0.78715601
   0.77759973  0.36946357  0.38497283  0.08037214  0.019628  ]]","[[ 1.10594515  1.10594515  1.10594515  1.10594515  1.10594515  1.09768863
   1.34417582  1.09787632  1.42641912  1.08432567  1.36361463  1.13875663
   1.296396    1.10808216  1.33535919  1.19308635  1.33852809]
 [-0.92815241 -0.92815241 -0.92815241 -0.92815241 -0.92815241 -1.25057772
  -1.00439297 -1.37151639 -0.99994645 -1.44190229 -0.9382446  -1.25648786
  -1.08022407 -1.26064592 -1.14909543 -1.35898377 -1.16714097]
 [ 1.49120263  1.49120263  1.49120263  1.49120263  1.49120263  1.38016886
   1.36072438  1.08632644  1.05368834  0.82617835  0.79170611  0.81702273
   0.81096431  0.44488506  0.4138432   0.01143007 -0.00949974]]","[[ 1.46751409  1.46751409  1.46751409  1.46751409  1.46751409  1.58069124
   1.76975389  1.58987648  1.87656276  1.50365008  1.81240644  1.59021288
   1.72482161  1.63419936  1.61495748  1.76682756  1.70912714]
 [-0.75187872 -0.75187872 -0.75187872 -0.75187872 -0.75187872 -0.94774888
  -0.68628241 -1.01344963 -0.65011611 -0.81347187 -0.55976305 -0.85745335
  -0.70752928 -0.91911621 -0.56999982 -1.00115778 -0.50592915]
 [ 1.36781765  1.36781765  1.36781765  1.36781765  1.36781765  1.23947372
   1.25994257  1.00898294  0.98209297  0.91184642  0.76486311  0.71713687
   0.73158797  0.32084943  0.37035663 -0.0355429   0.05593959]]","[[ 0.43372696  0.43372696  0.43372696  0.43372696  0.43372696  0.47725351
   0.21200966  0.54317842  0.09897176  0.5992367   0.34742369  0.41502319
   0.22920365  0.41752477  0.21191884  0.36914     0.19249211]
 [ 0.68821966  0.68821966  0.68821966  0.68821966  0.68821966  0.93151663
   0.8158947   0.9854523   0.76901557  0.90266774  0.60911177  0.91634551
   0.75560674  0.88736351  0.76778692  0.9182034   0.82381029]
 [ 1.54751526  1.54751526  1.54751526  1.54751526  1.54751526  1.38577009
   1.38724371  1.08126306  1.11613845  0.8408734   1.06216612  0.8098238
   0.80523695  0.3748117   0.35640059 -0.04962819 -0.02942402]]"
"[[-0.07169147 -0.07169147 -0.07169147 -0.07169147 -0.07169147 -0.37297922
  -0.1114425  -0.39725343 -0.10404903 -0.16423454 -0.05010984 -0.32785809
  -0.15232651 -0.33373985 -0.12894716 -0.38510261 -0.11210071]
 [-0.05202203 -0.05202203 -0.05202203 -0.05202203 -0.05202203 -0.051302
  -0.25419704  0.01474551 -0.35067217  0.01871985 -0.16258097 -0.12466795
  -0.21552777 -0.21025465 -0.09638182 -0.32490567  0.01821714]
 [ 1.47732034  1.47732034  1.47732034  1.47732034  1.47732034  1.29502582
   1.28722237  1.00888054  1.02351515  1.05686979  0.99827076  0.75898033
   0.76037578  0.35854203  0.34354976 -0.01670407 -0.02147058]]","[[ 1.13656168  1.13656168  1.13656168  1.13656168  1.13656168  1.15974755
   1.38222204  1.16517147  1.42389745  1.11072253  1.35360758  1.21771001
   1.33241832  1.23791067  1.36397027  1.45482426  1.35069603]
 [-1.04180532 -1.04180532 -1.04180532 -1.04180532 -1.04180532 -1.34418612
  -1.08864261 -1.42959161 -1.02128419 -1.39036101 -0.97789773 -1.31168772
  -1.11126079 -1.36413837 -1.16715639 -1.36594345 -1.17141183]
 [ 1.49912214  1.49912214  1.49912214  1.49912214  1.49912214  1.36131471
   1.36110827  1.05707405  1.076694    0.81886595  0.81383874  0.79664199
   0.81041349  0.41103846  0.42105475 -0.00326227 -0.00764251]]","[[ 0.48113863  0.48113863  0.48113863  0.48113863  0.48113863  0.54150959
   0.27475574  0.61213696  0.14640849  0.66594405  0.09015165  0.47566028
   0.27656354  0.42581633  0.20308551  0.37580629  0.17242321]
 [ 0.69367917  0.69367917  0.69367917  0.69367917  0.69367917  0.94833392
   0.87730929  0.97375742  0.89005499  0.89436279  0.78012067  0.91509571
   0.82995787  0.8945718   0.80067835  0.91811993  0.83459933]
 [ 1.54024038  1.54024038  1.54024038  1.54024038  1.54024038  1.36357626
   1.40444485  1.076384    1.12088704  0.83720553  0.87753075  0.81975168
   0.80592996  0.38042219  0.39644474 -0.04529953 -0.02784469]]","[[ 1.52905183  1.52905183  1.52905183  1.52905183  1.52905183  1.60413641
   1.83935838  1.60955059  1.99206429  1.57870188  1.94960221  1.71663998
   1.81399872  1.72578961  1.78721969  1.76021192  1.88314582]
 [-0.81632716 -0.81632716 -0.81632716 -0.81632716 -0.81632716 -1.08182753
  -0.84175962 -1.11054911 -0.85487639 -0.956958   -0.7702771  -1.02791782
  -0.82592653 -1.03621071 -0.75778251 -1.03242567 -0.69548619]
 [ 1.37381962  1.37381962  1.37381962  1.37381962  1.37381962  1.28832435
   1.29267347  1.02328051  1.05018301  0.89058026  0.82377357  0.73418981
   0.77077938  0.32537267  0.3789179  -0.03549404  0.0443654 ]]"
"[[ 0.0971848   0.0971848   0.0971848   0.0971848   0.0971848  -0.20404486
  -0.05978788 -0.20656263  0.02225805 -0.03180351  0.11337618 -0.19790808
  -0.06106136 -0.13779362 -0.05433781 -0.32763379 -0.11058459]
 [-0.0048077  -0.0048077  -0.0048077  -0.0048077  -0.0048077   0.14586471
  -0.13635683  0.24616221 -0.18775211  0.12609953 -0.06137666  0.13666852
  -0.00800559  0.18621193  0.03073366 -0.01124215  0.03410005]
 [ 1.45525168  1.45525168  1.45525168  1.45525168  1.45525168  1.33073699
   1.2926423   1.04366187  0.99264423  1.04582297  0.96527375  0.78526601
   0.76294078  0.39193941  0.35772954  0.08509643 -0.02861034]]","[[ 1.14410968  1.14410968  1.14410968  1.14410968  1.14410968  1.16571258
   1.37580762  1.13481581  1.43999031  1.23673457  1.36218494  1.23605481
   1.34249945  1.28975634  1.31890389  1.4727192   1.34802392]
 [-1.19480723 -1.19480723 -1.19480723 -1.19480723 -1.19480723 -1.37558949
  -1.18763555 -1.3698946  -1.12995919 -1.55743919 -1.07160657 -1.41305096
  -1.23624215 -1.42621749 -1.21723274 -1.43398233 -1.16710157]
 [ 1.51466397  1.51466397  1.51466397  1.51466397  1.51466397  1.37852258
   1.36676623  1.1084942   1.07028661  0.83594314  0.81950274  0.80289302
   0.81135716  0.4060528   0.43780456 -0.01737461  0.00730392]]","[[ 0.12841225  0.12841225  0.12841225  0.12841225  0.12841225 -0.35102612
   0.41622242 -0.41838243 -0.02288481 -0.19765136  0.01681615 -0.09726708
   0.1356336  -0.08357902 -0.0594133  -0.13678161 -0.0374409 ]
 [ 0.40312998  0.40312998  0.40312998  0.40312998  0.40312998 -0.35932572
   1.28482433 -0.41606558  0.73246207 -0.07313411  0.78268826  0.17177818
   0.75257621  0.28323142  0.58839763  0.27540881  0.68961386]
 [ 1.48040153  1.48040153  1.48040153  1.48040153  1.48040153  1.28435812
   1.38932438  1.0320918   1.12039805  0.85158549  0.89492423  0.83989985
   0.88191509  0.50477931  0.49494669  0.22215303  0.19491884]]","[[ 1.87217397  1.87217397  1.87217397  1.87217397  1.87217397  1.67292815
   1.98630508  1.62289339  2.05747089  1.70880759  1.94441451  1.76197978
   1.94191496  1.76188821  2.01249198  1.74822657  2.08484119]
 [-0.74398324 -0.74398324 -0.74398324 -0.74398324 -0.74398324 -0.9934688
  -0.9119497  -1.05962993 -0.93994891 -0.8528325  -0.7975509  -0.97588656
  -0.88739081 -0.99707945 -0.88710824 -1.03485845 -0.87515161]
 [ 1.40607731  1.40607731  1.40607731  1.40607731  1.40607731  1.27946527
   1.28029144  1.00962437  1.04464486  0.94340486  0.97403997  0.7706118
   0.75550716  0.36049066  0.37038098 -0.02877469  0.1054189 ]]"
"[[ 0.11688774  0.11688774  0.11688774  0.11688774  0.11688774  0.30979059
  -0.0258302   0.37680683 -0.10863128  0.35987962 -0.12444678  0.2451142
   0.02154706  0.30124639  0.02183808  0.37593193  0.05669277]
 [ 0.81121601  0.81121601  0.81121601  0.81121601  0.81121601  0.96784755
   1.06147829  1.00443796  1.08688862  0.88597849  0.9148654   0.97984388
   1.05010419  0.94562003  1.08775308  0.91452965  1.14772079]
 [ 1.52530051  1.52530051  1.52530051  1.52530051  1.52530051  1.35827897
   1.37236528  1.05412211  1.0816699   0.80665092  0.87819309  0.7901755
   0.78071003  0.36640124  0.36770666 -0.03719762 -0.03132888]]","[[ 2.20905580e-01  2.20905580e-01  2.20905580e-01  2.20905580e-01
   2.20905580e-01  5.87678782e-03 -8.53321827e-04  5.23043305e-02
  -5.94687001e-02  2.58000722e-01  2.02905584e-01 -2.93353295e-02
  -3.99184141e-02  1.44802835e-01  1.68699267e-02  2.58276539e-01
  -1.11125913e-01]
 [ 9.81750651e-02  9.81750651e-02  9.81750651e-02  9.81750651e-02
   9.81750651e-02  3.26397133e-01 -1.82569635e-03  4.02278541e-01
  -5.68455570e-02  2.07193576e-01 -3.33424773e-03  2.90603878e-01
   6.93718108e-02  3.67585739e-01  7.80731168e-02  4.48357374e-01
   3.07303147e-02]
 [ 1.44421571e+00  1.44421571e+00  1.44421571e+00  1.44421571e+00
   1.44421571e+00  1.31427187e+00  1.28453664e+00  1.02340340e+00
   9.93561156e-01  1.02134168e+00  9.74153499e-01  7.57957351e-01
   7.43638906e-01  3.71980928e-01  3.55430020e-01 -3.80053988e-02
  -2.63371730e-02]]","[[ 1.11938254  1.11938254  1.11938254  1.11938254  1.11938254  1.24960348
   1.3195738   1.34780125  1.35891886  1.24785974  1.29861813  1.33135931
   1.29902364  1.37046449  1.15883132  1.47916137  1.24058597]
 [-1.27180565 -1.27180565 -1.27180565 -1.27180565 -1.27180565 -1.32885264
  -1.23909389 -1.67942994 -1.15820114 -1.7004331  -1.11693317 -1.33038494
  -1.28565055 -1.33817573 -1.27878154 -1.45015647 -1.26926044]
 [ 1.54717467  1.54717467  1.54717467  1.54717467  1.54717467  1.36425567
   1.3653355   1.07510952  1.0741659   0.82042584  0.82989284  0.83727611
   0.83790206  0.43069746  0.45618824 -0.00737678  0.02868126]]","[[ 2.12199108  2.12199108  2.12199108  2.12199108  2.12199108  1.8636054
   2.10157776  1.79207668  2.12097468  1.98928942  2.0736607   1.92299702
   2.10142003  1.86400779  2.13134874  1.94581353  2.16615905]
 [-0.73666593 -0.73666593 -0.73666593 -0.73666593 -0.73666593 -0.85829181
  -0.9585659  -0.88119863 -0.94547145 -0.7561451  -0.77824201 -0.89121018
  -0.93687988 -0.80996219 -0.91348538 -0.90945265 -0.96041328]
 [ 1.42166763  1.42166763  1.42166763  1.42166763  1.42166763  1.27891692
   1.30915981  1.01248516  1.04564351  0.973202    0.96551459  0.75997186
   0.74102856  0.39029817  0.37557442  0.13094076  0.07571274]]"
"[[-0.0952251  -0.0952251  -0.0952251  -0.0952251  -0.0952251   0.11081872
  -0.18644436  0.18362007 -0.22554594  0.18446479 -0.25614603  0.08798679
  -0.11173853  0.0756618  -0.0377877   0.10575401  0.07675583]
 [ 0.84855938  0.84855938  0.84855938  0.84855938  0.84855938  0.97054752
   1.12616215  0.99452707  1.19663538  0.88730697  1.03238942  0.99069073
   1.10120983  0.87942283  1.11499008  0.87504662  1.13757921]
 [ 1.54526533  1.54526533  1.54526533  1.54526533  1.54526533  1.36333168
   1.37489085  1.08489435  1.07493167  0.84257353  0.84652547  0.80152447
   0.78794964  0.38171113  0.36918325 -0.01488178 -0.01394466]]","[[ 0.3695709   0.3695709   0.3695709   0.3695709   0.3695709   0.32222303
   0.1118264   0.41339895  0.05751938  0.41986217  0.28370308  0.26890512
   0.13828529  0.37452289  0.26569229  0.34876659 -0.00973358]
 [ 0.14490924  0.14490924  0.14490924  0.14490924  0.14490924  0.42419108
   0.17615812  0.44169477  0.18437884  0.1909738   0.10178147  0.40687564
   0.25024336  0.42042535  0.19369588  0.4579364   0.17877049]
 [ 1.42483299  1.42483299  1.42483299  1.42483299  1.42483299  1.3301897
   1.2977834   1.03452571  0.98678232  0.99223868  0.90339983  0.77886825
   0.74686982  0.36146129  0.37804215 -0.0339197   0.0610841 ]]","[[ 0.9807129   0.9807129   0.9807129   0.9807129   0.9807129   1.02723187
   1.18518623  0.97278441  1.21948042  0.88595103  1.16136885  1.15585755
   1.19402671  1.29275368  1.04539457  1.4404485   0.98496937]
 [-1.27425172 -1.27425172 -1.27425172 -1.27425172 -1.27425172 -1.39455806
  -1.22219965 -1.40751459 -1.10768426 -1.42306124 -1.09185594 -1.48818971
  -1.27464427 -1.3707112  -1.31725926 -1.33112007 -1.32202909]
 [ 1.5485031   1.5485031   1.5485031   1.5485031   1.5485031   1.36986442
   1.37135978  1.10213288  1.10092619  0.87352821  0.88339059  0.80330967
   0.84280078  0.38787149  0.41710589 -0.02190079  0.00654615]]","[[ 2.21329096  2.21329096  2.21329096  2.21329096  2.21329096  1.9653047
   2.1107706   1.92069102  2.26196724  2.02664389  2.29002614  2.03409949
   2.15357564  2.07632359  2.12371634  2.00508247  2.16021799]
 [-0.65445662 -0.65445662 -0.65445662 -0.65445662 -0.65445662 -0.72208342
  -0.93564173 -0.70886508 -0.93684601 -0.73201609 -0.79404601 -0.76476601
  -0.9529432  -0.70266292 -0.87024825 -0.7256783  -0.96237482]
 [ 1.40061747  1.40061747  1.40061747  1.40061747  1.40061747  1.27724894
   1.31020623  0.99128265  1.04882025  0.95639594  0.98143824  0.74193541
   0.83068319  0.38462888  0.36950768  0.0183085   0.22752524]]"
"[[ 0.79216779  0.79216779  0.79216779  0.79216779  0.79216779  0.87112034
   1.00966638  0.86780258  1.04668167  0.80072093  0.92587967  0.88389031
   0.9638068   0.81901931  0.95761264  1.12952181  0.97175169]
 [-1.19192851 -1.19192851 -1.19192851 -1.19192851 -1.19192851 -1.44613956
  -1.17148875 -1.50185758 -1.07961071 -1.55947972 -1.04259981 -1.43923285
  -1.24956302 -1.46815821 -1.28080152 -1.46620178 -1.3309235 ]
 [ 1.55046692  1.55046692  1.55046692  1.55046692  1.55046692  1.38848045
   1.37341032  1.09837464  1.08283093  0.85232589  0.85752659  0.80670979
   0.81064948  0.43069266  0.38076023  0.10592051 -0.00999175]]","[[-0.21591838 -0.21591838 -0.21591838 -0.21591838 -0.21591838 -0.01174603
  -0.28201055  0.07528509 -0.3141272   0.07040921 -0.38737669 -0.04104375
  -0.20385462 -0.21706458 -0.08942004 -0.28979692  0.05459251]
 [ 0.73195574  0.73195574  0.73195574  0.73195574  0.73195574  0.86539795
   1.04449777  0.8756807   1.09043736  0.78378526  0.93786301  0.91203176
   1.03224511  0.80340774  1.08586893  0.74758956  1.12840515]
 [ 1.50749433  1.50749433  1.50749433  1.50749433  1.50749433  1.35396949
   1.36084575  1.07828     1.04680915  0.82458026  0.86765837  0.76338133
   0.76244276  0.37290517  0.36426563 -0.02618562 -0.01545939]]","[[ 0.43897577  0.43897577  0.43897577  0.43897577  0.43897577  0.46016911
   0.19638111  0.58562935  0.14937955  0.60435757  0.39771956  0.36739611
   0.19031812  0.40347801  0.30450961  0.33870788  0.35647725]
 [ 0.09246365  0.09246365  0.09246365  0.09246365  0.09246365  0.38848617
   0.25039168  0.34136487  0.24828411  0.07094383  0.15936108  0.43482721
   0.35137322  0.41841644  0.32434332  0.4656428   0.3375864 ]
 [ 1.40074318  1.40074318  1.40074318  1.40074318  1.40074318  1.33199497
   1.27407606  1.04494699  0.99112975  0.95688441  0.9147431   0.78484288
   0.78950719  0.3570363   0.37528814 -0.04069286 -0.02513055]]","[[ 2.41645668  2.41645668  2.41645668  2.41645668  2.41645668  2.13836346
   2.24016126  2.08944602  2.23734988  2.30681667  2.40055759  2.14332575
   2.26797441  2.142784    2.38928911  2.06082751  2.31135759]
 [-0.71659221 -0.71659221 -0.71659221 -0.71659221 -0.71659221 -0.62788635
  -0.87000319 -0.58877899 -0.86498877 -0.63508712 -0.77336305 -0.70516268
  -0.89202268 -0.7074096  -0.82907021 -0.76295464 -0.91371246]
 [ 1.35534556  1.35534556  1.35534556  1.35534556  1.35534556  1.28801669
   1.28461895  1.00880818  1.03438355  0.96789337  0.96118369  0.7413392
   0.7158405   0.32487065  0.38034129 -0.04463777  0.07538695]]"
