"[[0.62823751 0.62823751 0.62823751 0.62823751 0.62823751 0.75529765
  0.46806025 0.8902448  0.39079275 0.98208606 0.30394468 0.71194714
  0.50772452 0.70659704 0.51776243 0.8109955  0.53703045]
 [8.62533784 8.62533784 8.62533784 8.62533784 8.62533784 8.74422963
  8.86611783 8.65412573 8.92665369 8.45930489 8.87376834 8.75141782
  8.80423484 8.68941817 8.80592964 8.66124072 8.86833733]
 [1.88113561 1.88113561 1.88113561 1.88113561 1.88113561 1.69551765
  1.68520479 1.39572174 1.34806337 1.15881033 1.08415626 1.07723113
  1.06509369 0.61883048 0.59632971 0.15549157 0.1395825 ]]","[[2.37893095 2.37893095 2.37893095 2.37893095 2.37893095 2.31638957
  2.18525971 2.29599012 2.09270369 2.38829877 2.29983622 2.33879447
  2.24943288 2.34338354 2.33758975 2.01194536 2.34290404]
 [4.3774307  4.3774307  4.3774307  4.3774307  4.3774307  4.57415942
  4.2768619  4.65710297 4.20236707 4.58478724 4.23992932 4.51267337
  4.3601637  4.47654534 4.31736239 4.61033535 4.29802688]
 [1.8618759  1.8618759  1.8618759  1.8618759  1.8618759  1.63559108
  1.63894075 1.36023672 1.33644424 1.18258634 1.20348727 1.1024504
  1.10147023 0.61864564 0.60532829 0.28182308 0.14722739]]","[[7.1007     7.1007     7.1007     7.1007     7.1007     6.99575379
  7.32525336 6.90237437 7.38689586 6.92483    7.34337295 7.03320116
  7.25340891 7.14589773 7.24929031 7.21772732 7.20850728]
 [2.35612382 2.35612382 2.35612382 2.35612382 2.35612382 2.22130205
  2.30208556 2.23036455 2.28994415 2.28276679 2.37228291 2.23412853
  2.31057149 2.18271701 2.41904286 2.02846331 2.59451741]
 [1.8288023  1.8288023  1.8288023  1.8288023  1.8288023  1.58594386
  1.57258234 1.26867711 1.26257259 1.03655928 1.00364015 0.99322777
  0.99093517 0.56133859 0.5609765  0.13153982 0.15625071]]",
"[[2.55581236 2.55581236 2.55581236 2.55581236 2.55581236 2.50295766
  2.36274573 2.52936605 2.36307318 2.6346145  2.60195599 2.54538763
  2.42333387 2.62709234 2.40977985 2.48370865 2.32255783]
 [4.26559775 4.26559775 4.26559775 4.26559775 4.26559775 4.49289178
  4.18432586 4.56962217 4.06439234 4.47237045 4.11573329 4.42406879
  4.28854867 4.39458784 4.25189559 4.43043376 4.2793013 ]
 [1.87994473 1.87994473 1.87994473 1.87994473 1.87994473 1.66676094
  1.67260192 1.36779161 1.36813156 1.22316445 1.26375459 1.08457708
  1.09661559 0.65165317 0.64353238 0.21557205 0.14652092]]","[[7.11195497 7.11195497 7.11195497 7.11195497 7.11195497 7.02432969
  7.2846139  6.97646982 7.39273257 6.9109545  7.36247233 7.0079778
  7.20604339 7.11330918 7.21431252 7.22381634 7.16621025]
 [2.50927732 2.50927732 2.50927732 2.50927732 2.50927732 2.34486306
  2.52251691 2.28267545 2.52246755 2.31348431 2.56859346 2.40706971
  2.51646529 2.35329208 2.56038881 2.09378337 2.62696905]
 [1.82476645 1.82476645 1.82476645 1.82476645 1.82476645 1.61019632
  1.58671312 1.29330095 1.27348965 1.00938116 1.01496798 1.0229674
  1.02838776 0.59313758 0.55762836 0.19581216 0.13252776]]",
"[[2.73099084 2.73099084 2.73099084 2.73099084 2.73099084 2.65435227
  2.51684333 2.69483222 2.61868709 2.85185946 2.8806052  2.67492915
  2.57652916 2.7888944  2.51863798 2.91348709 2.32213305]
 [4.31868625 4.31868625 4.31868625 4.31868625 4.31868625 4.47288318
  4.17717624 4.53075447 4.0345385  4.40202509 4.07662818 4.3771898
  4.23792721 4.32536885 4.21818348 4.28353326 4.27944506]
 [1.84841753 1.84841753 1.84841753 1.84841753 1.84841753 1.6225943
  1.61516792 1.3315974  1.34023404 1.3083748  1.29800673 1.13126432
  1.07150807 0.61296104 0.62137663 0.15404589 0.16901203]]","[[6.97839581 6.97839581 6.97839581 6.97839581 6.97839581 7.02535751
  7.25197892 6.98869864 7.34926628 6.93088458 7.35890991 7.03480498
  7.15547571 7.03048462 7.14729157 7.19165796 7.13688336]
 [2.68427942 2.68427942 2.68427942 2.68427942 2.68427942 2.46496401
  2.66517927 2.40915571 2.69858711 2.46375845 2.76399782 2.54212892
  2.69069792 2.62046402 2.68378132 2.30492057 2.65687364]
 [1.84922015 1.84922015 1.84922015 1.84922015 1.84922015 1.61569606
  1.59535403 1.31058176 1.29791691 1.03381485 1.04753398 0.99575387
  0.99529564 0.58300605 0.54632061 0.25805357 0.11399933]]",
"[[2.89228538 2.89228538 2.89228538 2.89228538 2.89228538 2.83590956
  2.69327773 2.90326962 2.82158045 3.06020671 3.08191173 2.94357565
  2.78060708 2.93493245 2.81926903 2.93621916 2.49207184]
 [4.27271509 4.27271509 4.27271509 4.27271509 4.27271509 4.45522457
  4.17637416 4.47716309 4.02528185 4.47005041 4.11933799 4.32538657
  4.20950415 4.2675253  4.13009602 4.24657829 4.21952612]
 [1.85623481 1.85623481 1.85623481 1.85623481 1.85623481 1.62073184
  1.6179837  1.33069756 1.3501282  1.36367753 1.36120959 1.09578905
  1.08875367 0.61553814 0.63140439 0.14986526 0.28203086]]","[[7.06176453 7.06176453 7.06176453 7.06176453 7.06176453 6.98946844
  7.20627668 6.95806094 7.26492521 6.9397934  7.2177233  6.93335462
  7.0834459  7.01031392 7.1399435  7.0763313  7.14182377]
 [2.73727924 2.73727924 2.73727924 2.73727924 2.73727924 2.57187046
  2.77246957 2.52657794 2.83627081 2.61764326 2.92309031 2.68873663
  2.80943633 2.74465054 2.73386001 2.69578324 2.66093093]
 [1.84703644 1.84703644 1.84703644 1.84703644 1.84703644 1.62191573
  1.601616   1.31905726 1.30579888 1.0832247  1.0617519  1.02695718
  1.02910566 0.58159481 0.57281062 0.15384126 0.11147421]]",
"[[3.03031357 3.03031357 3.03031357 3.03031357 3.03031357 2.96190919
  2.86417372 3.07994391 3.04341037 3.23555459 3.31818837 3.02833478
  2.92784211 3.0535757  3.0256562  2.92733628 2.84415589]
 [4.26180373 4.26180373 4.26180373 4.26180373 4.26180373 4.42226481
  4.14303132 4.5279614  3.95621958 4.50064465 4.0358696  4.34113249
  4.13338372 4.27557048 4.05265981 4.23651859 4.09666808]
 [1.85856988 1.85856988 1.85856988 1.85856988 1.85856988 1.63826098
  1.64883277 1.44064312 1.43819656 1.50694792 1.49287642 1.09952095
  1.16091543 0.63046468 0.66672547 0.16634801 0.26985164]]","[[6.89616617 6.89616617 6.89616617 6.89616617 6.89616617 6.94694677
  7.1886824  6.91365189 7.22961999 6.87790685 7.16738107 6.94024244
  7.09231873 6.97827112 7.10655299 6.9171964  7.18232219]
 [2.90805702 2.90805702 2.90805702 2.90805702 2.90805702 2.7089095
  2.88867979 2.64808352 2.90519166 2.7524066  2.95294598 2.77634263
  2.89740612 2.86583048 2.79301305 3.08748525 2.6144516 ]
 [1.83872708 1.83872708 1.83872708 1.83872708 1.83872708 1.61123159
  1.59202621 1.30981992 1.30240694 1.05595586 1.04957122 1.04572987
  1.03970556 0.59907398 0.5939372  0.20191969 0.13664543]]",
"[[3.18580193 3.18580193 3.18580193 3.18580193 3.18580193 3.09184346
  3.00427202 3.29270068 3.27416435 3.3971917  3.45957636 3.13435851
  3.06082097 3.04958992 3.18707139 2.92912756 3.25819592]
 [4.24573412 4.24573412 4.24573412 4.24573412 4.24573412 4.37666718
  4.11119321 4.51527188 3.9488195  4.48101877 4.04510828 4.31108164
  4.14973544 4.24977718 4.0284079  4.2243663  3.95919493]
 [1.86493738 1.86493738 1.86493738 1.86493738 1.86493738 1.6444238
  1.65513962 1.53576473 1.50223411 1.71075472 1.64896502 1.1044038
  1.10474854 0.62130087 0.65264206 0.14361309 0.15070727]]","[[6.85133931 6.85133931 6.85133931 6.85133931 6.85133931 6.88747972
  7.09023962 6.84147791 7.15164903 6.80362009 7.13051337 6.84534819
  6.9762412  6.91804026 7.07662937 6.94934557 7.13102806]
 [3.01917512 3.01917512 3.01917512 3.01917512 3.01917512 2.84232803
  3.03304443 2.78952744 3.05968385 2.84488145 3.0900369  2.93558956
  3.05248034 3.00737101 2.88741434 3.10999184 2.6775476 ]
 [1.82503916 1.82503916 1.82503916 1.82503916 1.82503916 1.58532846
  1.57579595 1.26834607 1.24971543 0.99346209 0.97837015 1.01322138
  0.99878299 0.5472919  0.56495608 0.11367882 0.15329091]]",
"[[3.34091453 3.34091453 3.34091453 3.34091453 3.34091453 3.18863803
  3.16101291 3.41980508 3.42946808 3.4683283  3.54382896 3.21211376
  3.21802202 3.12857068 3.38661294 2.94777419 3.42834347]
 [4.20548118 4.20548118 4.20548118 4.20548118 4.20548118 4.31999758
  4.0541957  4.4685912  3.88789536 4.41703053 4.06581227 4.22407486
  4.03337922 4.21982766 4.0771675  4.22389966 4.0013304 ]
 [1.84535146 1.84535146 1.84535146 1.84535146 1.84535146 1.64094336
  1.63632141 1.52367285 1.500275   1.66264953 1.62848599 1.1690883
  1.17071725 0.63453341 0.60270574 0.17238841 0.14142676]]","[[6.76930672 6.76930672 6.76930672 6.76930672 6.76930672 6.76172432
  7.01367085 6.69481282 7.12751489 6.69829306 7.16376227 6.71481288
  6.8837953  6.79390255 6.98133745 6.90803601 7.09129531]
 [3.14059764 3.14059764 3.14059764 3.14059764 3.14059764 2.99783192
  3.16015293 2.96785602 3.17734898 3.00919721 3.21884909 3.07048159
  3.19797202 3.12585308 3.17579748 3.13010508 2.86404023]
 [1.84890611 1.84890611 1.84890611 1.84890611 1.84890611 1.61274936
  1.59427321 1.30644445 1.30558903 1.0559282  1.05241571 1.04311703
  1.04069844 0.57863762 0.61158805 0.12265534 0.28046207]]",
"[[3.46097165 3.46097165 3.46097165 3.46097165 3.46097165 3.26556046
  3.31369845 3.49289982 3.51159069 3.72449056 3.72955984 3.31415095
  3.37913023 3.39843597 3.45805055 3.09472785 3.42702783]
 [4.13559086 4.13559086 4.13559086 4.13559086 4.13559086 4.20210026
  3.99224876 4.40925892 3.87546627 4.41988912 4.05369213 4.14186801
  3.95503692 4.18943459 3.98812162 4.22588986 3.9868296 ]
 [1.85555795 1.85555795 1.85555795 1.85555795 1.85555795 1.66022129
  1.64259007 1.44434776 1.40774974 1.51560836 1.47082257 1.14343317
  1.13870025 0.62380543 0.60980638 0.25457284 0.14014145]]","[[1.06396819 1.06396819 1.06396819 1.06396819 1.06396819 1.09889662
  0.76680952 1.12566797 0.67974679 1.12891703 0.63374102 0.98571053
  0.77670433 0.94306058 0.77291405 0.87646673 0.72150248]
 [8.68782742 8.68782742 8.68782742 8.68782742 8.68782742 8.34999538
  8.67229387 8.25442261 8.65767236 8.21554516 8.67065629 8.54339572
  8.70656267 8.5822449  8.58908714 8.63008551 8.80683938]
 [1.86872041 1.86872041 1.86872041 1.86872041 1.86872041 1.70543468
  1.69918195 1.42965593 1.41329306 1.22181881 1.18215243 1.14697007
  1.12660846 1.02221004 1.04279992 0.89975047 0.89136114]]","[[6.6623196  6.6623196  6.6623196  6.6623196  6.6623196  6.71883473
  6.907226   6.64254886 6.99773452 6.558424   7.09821106 6.7176271
  6.82110514 6.80505713 6.86659957 6.88977843 6.98054839]
 [3.23974222 3.23974222 3.23974222 3.23974222 3.23974222 3.08126399
  3.29993272 3.07878152 3.33540676 3.22097711 3.28892347 3.13665503
  3.31485665 3.14215666 3.32279337 3.12866901 3.24463901]
 [1.85131936 1.85131936 1.85131936 1.85131936 1.85131936 1.62488266
  1.60606864 1.33066629 1.3219403  1.09040417 1.08181888 1.02654982
  1.02479267 0.57239878 0.57369579 0.12303471 0.15201088]]",
"[[3.56965302 3.56965302 3.56965302 3.56965302 3.56965302 3.44323791
  3.42081631 3.59215412 3.65709946 3.74808997 3.84308387 3.50993353
  3.46794373 3.60523233 3.50383792 3.38504961 3.42347765]
 [4.06515376 4.06515376 4.06515376 4.06515376 4.06515376 4.23312234
  3.95985286 4.2952925  3.83304514 4.37215315 4.03382474 4.18641143
  3.926718   4.15349414 3.96911228 4.17475458 3.99408055]
 [1.87813822 1.87813822 1.87813822 1.87813822 1.87813822 1.65322859
  1.65665895 1.44028002 1.43189072 1.52099613 1.51121527 1.1114777
  1.17024885 0.67014725 0.64071342 0.26949397 0.15303425]]","[[1.10740204 1.10740204 1.10740204 1.10740204 1.10740204 1.09290888
  0.82741475 1.10053415 0.75131273 1.11987318 0.72262838 1.02904362
  0.86339124 0.98245483 0.90636591 0.93043117 0.89628235]
 [8.68665051 8.68665051 8.68665051 8.68665051 8.68665051 8.76050849
  8.60056358 8.78055619 8.55982675 8.70870395 8.56768838 8.74309485
  8.60074909 8.6931693  8.51059474 8.73184537 8.55418283]
 [1.85904588 1.85904588 1.85904588 1.85904588 1.85904588 1.67622239
  1.69339417 1.4078434  1.37994261 1.24182859 1.10779587 1.08983691
  1.1007972  0.81148169 0.8272367  0.70943302 0.71187864]]","[[6.59063946 6.59063946 6.59063946 6.59063946 6.59063946 6.64608486
  6.83631208 6.59146831 6.89459312 6.53593957 6.91435739 6.7204741
  6.81036305 6.77516047 6.77169897 6.84717034 6.73528744]
 [3.3429619  3.3429619  3.3429619  3.3429619  3.3429619  3.1739369
  3.41641453 3.1602749  3.44274041 3.25894314 3.42314149 3.20123131
  3.38283696 3.19436128 3.44313561 3.16744513 3.51865077]
 [1.84344136 1.84344136 1.84344136 1.84344136 1.84344136 1.6132735
  1.59365245 1.30744277 1.28874165 1.07176325 1.02777672 1.0086533
  0.99288879 0.57945052 0.56350619 0.11728111 0.13956311]]",
"[[3.69644269 3.69644269 3.69644269 3.69644269 3.69644269 3.56504578
  3.54566015 3.73083907 3.69906881 3.88281204 3.89436404 3.60162523
  3.54914717 3.71664225 3.53012561 3.79628076 3.42464614]
 [4.04427848 4.04427848 4.04427848 4.04427848 4.04427848 4.17514408
  3.93024479 4.32337605 3.77687811 4.36007943 3.816499   4.17579803
  3.91726515 4.1041435  3.94948631 4.06335032 3.98357154]
 [1.88388095 1.88388095 1.88388095 1.88388095 1.88388095 1.67273815
  1.64475215 1.4507535  1.41644505 1.49768808 1.36934696 1.0858657
  1.17111686 0.62473937 0.63952672 0.16394432 0.16475685]]","[[1.15517532 1.15517532 1.15517532 1.15517532 1.15517532 1.10978423
  0.89290227 1.16294285 0.82959613 1.16091567 0.8259939  1.09977118
  0.95374235 1.0202198  1.00664125 0.86937801 1.05587591]
 [8.62134055 8.62134055 8.62134055 8.62134055 8.62134055 8.71933547
  8.48496271 8.7422186  8.43733712 8.70329488 8.39961068 8.65484637
  8.47316519 8.68581686 8.40205189 8.82453848 8.3673613 ]
 [1.85702752 1.85702752 1.85702752 1.85702752 1.85702752 1.65298942
  1.66725614 1.37662831 1.33707396 1.12467786 1.03865407 1.03645512
  1.04562703 0.64142275 0.65608897 0.50386028 0.55241557]]","[[6.49747998 6.49747998 6.49747998 6.49747998 6.49747998 6.53283677
  6.71060088 6.54637438 6.73697051 6.47551907 6.8484481  6.58863496
  6.68874869 6.69973321 6.70472546 6.83668768 6.69942554]
 [3.48180743 3.48180743 3.48180743 3.48180743 3.48180743 3.32205559
  3.59801246 3.23663802 3.65684083 3.2763745  3.56777661 3.35042617
  3.55170661 3.29643766 3.51965955 3.21206883 3.5089918 ]
 [1.82988805 1.82988805 1.82988805 1.82988805 1.82988805 1.58614811
  1.57897722 1.27147638 1.26465353 0.98547309 1.02070852 1.03084306
  1.01975126 0.58642768 0.57140851 0.13900291 0.15938222]]",
